price;distance
42995;4250
31874;59018
32000;28535
29898;42556
28900;34978
27750;58484
30215;64893
34637;14615
30495;39548
31388;45666
36967;1437
31988;60788
28917;14229
32288;37457
32895;42940
15900;71469
34900;19889
41414;13639
34521;14509
34000;42456
33225;29673
31900;30680
17991;81897
32995;44963
32994;26113
31595;34364
33488;38682
5888;150380
33980;43093
41245;13290
34300;36903
37998;8877
38500;5886
45470;6930
27900;39140
46995;1200
41999;8533
32994;26385
30998;41845
34500;39457
32495;23874
31551;53265
28990;80352
34890;34858
39995;32813
34777;36238
42968;3760
34374;15135
22976;65604
34998;44255
41977;12114
37997;26941
46987;4216
34595;23815
32995;26689
15500;59403
41998;12761
34995;17069
41985;12930
33995;14739
34996;12508
39777;4762
11995;84528
34998;33907
30997;42313
26999;69168
31917;39852
30995;50982
38000;6357
37777;6907
24204;65310
28295;53147
32295;40969
34900;20013
33900;25578
39488;5336
37700;8536
33900;7653
24990;110389
32629;27842
41288;18234
26907;43428
37975;3857
47053;4861
31500;36702
37900;30675
35751;30367
29950;78247
35500;36966
40999;5102
28870;66137
29999;32995
32494;47647
31995;27531
25399;97122
29977;94989
31995;30907
29900;61782
34250;31025
42495;5358
39874;29635
46900;4343
31595;35771
20399;69917
31995;62848
36998;28940
31950;40167
31991;71134
31900;55034
33950;51541
46988;8329
47571;24
38250;4513
29995;55219
27999;82768
27618;18587
27885;31477
41985;13946
38494;11206
47345;7207
25990;15347
37986;26013
19950;93024
37499;41103
47779;4579
36500;10799
28995;67534
31995;36993
36000;39479
33893;24368
37995;25382
31985;31707
46995;3000
31595;36417
30987;52380
31800;32225
35795;25761
35700;36722
31990;31836
34995;4272
42791;4824
37000;49427
30995;92559
39475;6693
46788;4833
27990;74626
35721;25473
34300;44715
46991;4821
39995;7855
33357;25398
28750;49225
34990;44315
39699;7930
41997;14620
47645;4408
36977;14155
32900;29796
33654;34991
31900;40110
36689;24570
31988;42271
43951;8278
42700;5079
30850;43114
33990;47954
36967;14763
32792;31170
32960;20585
31973;47941
34995;14522
19995;60483
24988;59555
42000;22298
22999;43176
42479;12875
15988;75444
36299;29489
31900;41583
40999;23160
39777;5083
30899;43852
27477;90856
7993;150127
16444;70094
32888;44593
36995;9246
29966;34304
33770;32784
35888;11300
30800;55600
32987;20663
22995;50554
39900;19464
43951;8788
30995;44748
34795;38842
35989;9253
33000;20695
28700;33394
35230;29712
34995;36475
33450;46768
33990;48664
15999;75649
29437;41030
37900;4237
38999;39200
19877;63504
36999;11343
34900;37758
22595;90369
33962;13324
32995;35268
43500;4763
39895;7046
33975;29406
39900;4482
4200;212768
47998;4591
29997;44103
36000;24802
42888;6148
32998;29912
36777;31180
37990;2989
17995;104395
39995;28948
29994;66983
42479;14016
34999;12747
30999;45521
34441;18291
33788;23730
34900;24390
9995;146020
30700;69799
30350;53449
27950;60546
33900;23957
39999;21787
29000;64253
28991;48529
35987;25404
34777;39998
29966;81018
32250;37565
27598;97500
21995;81238
35888;30380
39991;11728
33500;37607
29855;22120
39445;9133
36800;694
11951;134206
26988;55114
31000;59500
31995;33965
43499;6055
42945;6310
31988;14421
35000;37612
32998;36191
35500;44847
22899;72501
40250;4904
38994;36248
36900;31997
46999;6559
39335;29245
37995;4792
38338;46484
43777;4013
32990;53652
30995;46259
42570;4888
32990;20496
28500;73411
29988;40486
34600;42771
49200;1502
40249;25600
28877;28514
37753;38713
40989;19422
33995;33201
21995;55871
35881;30067
31890;35826
31997;48782
37963;19126
32450;29107
32900;23689
42888;4623
38869;3391
16440;95038
37988;34575
44999;737
36230;36751
33903;51505
34888;10730
30970;51596
33596;15454
40498;4569
32427;33130
35250;43949
28999;73950
29985;58982
30179;39534
39996;29075
34998;38450
19590;77953
41688;11365
40988;28993
36938;9275
10999;126700
31995;33804
20495;67018
33988;12492
31890;23266
40498;4920
29888;29601
32995;33978
32995;21355
47994;4052
8995;136946
35985;36748
44579;4421
35900;28000
32999;18813
39950;21490
32495;29273
34777;41600
40995;21950
25500;24615
23900;78823
31125;52374
31995;44049
34847;32466
32495;29443
16999;41825
38697;4427
32992;29434
42877;4570
42995;12734
35584;32943
38777;33712
37788;3371
29998;59659
42879;5429
35995;33344
25900;60532
33995;18382
40498;5471
16999;118615
35995;31786
31899;39938
31989;45250
31982;48296
17995;88096
30900;63226
33750;54451
34888;49381
39998;23977
11800;112442
33495;4254
34470;45858
42995;4314
42246;11698
37820;9840
33495;4341
33495;4342
31661;42289
35997;8547
30995;13130
32730;66955
13995;93553
39975;40455
42985;4666
30988;31305
34950;40388
15995;79189
44995;2325
33750;30521
34997;27657
33862;40306
34500;45851
34990;39970
31900;42661
24900;81811
32990;24353
41765;19228
28881;34608
37577;6774
31998;34785
34890;41431
36900;24321
35120;20379
25500;21240
36000;49673
36997;33320
32900;38944
32795;49821
36750;31904
29965;65115
10895;122607
34368;84073
33500;43299
49483;3562
36486;12452
36995;25826
36584;11276
43610;10
36977;12839
34767;27503
30995;48882
31998;36811
38824;31580
33900;28060
33725;28758
34995;51777
42995;10696
36500;22323
44300;14404
31977;28761
25900;61952
34475;18827
32999;39205
32999;25029
34096;30752
34588;37081
25950;61437
34999;37050
39987;3442
21998;59578
39900;8498
40990;34531
32134;49373
33900;54051
29995;48108
33980;34071
31495;46355
38590;39814
47816;4499
35805;46531
34888;42323
37995;367
32995;33985
43995;6744
40995;16259
33988;22364
32995;25452
36940;38136
31998;37488
32999;29142
32000;22975
40885;12535
33700;56879
34420;26925
27900;30026
31888;37227
33995;13625
31995;37723
38450;41989
38299;4684
41885;12904
43495;4159
34490;47489
38000;36110
31795;59130
39900;4151
43988;4366
43900;7775
33247;19411
34688;34250
37295;16733
32995;33869
30777;44202
33900;36911
28500;26759
29999;56560
18900;54646
36495;29391
39989;23662
36938;43553
37895;6837
34998;41712
38500;35216
33486;38923
28750;36696
34984;20581
32989;26207
40598;4651
19995;85060
27200;25881
34987;16130
32500;40793
12989;122722
32266;32069
48280;5
42991;4630
39488;22891
33799;25233
35900;31126
30990;50532
41448;11770
35495;23400
35993;46520
43898;4517
29999;48057
36995;15635
35849;23596
32548;53475
31950;39124
14999;93579
10500;78996
26842;26532
35900;31352
30888;36225
33987;20255
31990;38734
34777;44964
32799;48912
35982;43305
36500;28768
34985;21213
43998;3596
37997;9406
36888;24398
42990;19644
29990;49845
33250;63599
36425;22910
25576;51633
13000;92674
47900;5775
35993;14640
26000;32047
37999;4796
21986;60451
36500;22825
20900;75828
15225;76845
33000;75595
26995;50768
34490;31855
22951;48901
27178;44870
38588;4329
36900;26703
34993;42781
31996;53330
33875;29536
25995;90248
27991;35241
42722;13033
32688;41875
34500;32329
24995;83649
38000;20077
31995;23636
10250;126000
35900;32134
40777;7
30263;58548
32995;27422
34550;30925
35002;28548
34953;22374
36495;25174
39744;28996
35995;2627
33894;34898
28995;71150
7990;127236
38500;35224
37236;34130
45000;4786
45000;4793
34451;43564
26995;94470
42877;1928
31990;39864
33999;29955
35000;52051
24900;76802
31995;16549
30998;38686
31675;56859
30495;72261
34499;19510
32999;30605
43887;8567
38000;8714
31495;46039
41999;19978
33900;17091
34300;52060
48425;5
33500;35161
29495;65549
35000;43643
32996;36618
45059;3520
28990;35763
17999;39275
39751;4829
32844;44426
32500;21683
24800;51238
43880;17628
40250;25151
35500;37786
36998;5079
43594;3776
36995;14338
36995;16364
34500;19955
43839;9490
22000;80003
39900;5126
31680;39541
29885;61183
34999;14035
31999;44351
5000;171817
31995;54709
6999;149092
32939;27408
32995;28536
30750;55580
34357;21805
37377;20306
39436;26906
43968;6270
39336;34042
32990;51497
33991;33815
34995;15103
32644;22831
34994;30249
4990;221026
37594;26515
31998;40737
34995;44427
18991;92312
27995;67169
38986;27786
30000;41734
34988;64742
33995;31016
33998;29631
40999;4684
35930;33321
14995;139199
39900;49299
32900;44289
13495;79443
13988;108140
23500;44008
25490;114735
43976;4470
43991;6382
34991;44766
36500;12418
36995;29243
33997;31223
19991;63402
37916;22912
25820;32109
43395;6127
29255;69552
33999;17050
38000;34894
31980;54123
33995;40011
33900;7068
31995;41310
31992;38458
29991;42289
32990;29356
28974;74757
16375;62145
31734;64816
31994;41405
29995;59985
33777;34181
37900;6198
33890;41452
34995;63528
7977;163815
40751;10722
36988;39555
28988;89399
39000;35964
35790;35593
33968;11297
35730;36357
44900;9852
40488;4290
42511;17545
4995;174054
40999;36735
42250;17327
34833;46864
39989;25751
32998;27803
19888;98427
39977;36617
30999;39169
40488;4428
35999;33283
40999;5523
37775;8902
34614;33034
35500;39390
34988;6604
34491;7982
21995;45974
33988;60860
29990;44158
21998;47154
31995;50491
34985;29435
35995;52996
44941;14691
31895;43170
36995;38739
34906;30970
30985;42173
32900;28947
34475;32924
20900;78045
37995;35894
29790;80355
30990;54208
26995;51986
13988;82110
42947;10173
32995;30101
36950;10040
32995;50555
47765;4442
28900;46456
33284;31669
32400;34844
30899;32479
34928;34075
40777;4868
42991;12598
22900;46879
31600;47210
23850;59850
32999;33497
47977;4931
35898;45330
38894;31585
33997;18447
32900;34613
34997;20826
32750;33496
39821;3636
31988;39443
44987;4290
38895;41549
43777;13087
37981;14462
19064;90625
33397;24050
38500;7231
32900;45079
33612;31890
38777;10
37980;19076
4995;235670
30995;58854
37994;8642
31800;45217
35980;16200
39135;4301
32977;22673
8999;154619
32990;39579
36700;26168
29990;61711
34800;49068
20495;92519
29985;71683
35888;11560
36755;42829
32500;45694
45000;4459
37855;10679
36999;8740
43395;4635
43800;8636
35995;44678
43980;825
37585;607
36999;40000
39877;3639
32988;53557
49735;13
35481;13749
36995;22931
42975;14171
32914;47114
44440;10382
34750;50016
33990;33666
43995;3847
42884;10355
44000;4881
28999;57824
39990;29276
39995;37833
37777;32297
33995;23369
35880;19681
9988;73007
31995;47638
33944;24644
30990;61226
34995;47322
34998;38311
29842;64993
24995;88075
31990;43742
33500;34120
21995;92050
34900;26000
38777;8281
43900;3482
41988;15111
16988;96393
32977;55084
14900;89335
34995;47511
42999;9348
36500;39280
35998;26925
36444;39530
33888;21181
31973;25921
48595;4920
34700;11526
32998;32041
34670;63375
48470;5359
36995;32333
33230;29337
33995;31840
39900;3529
16990;75283
30000;27981
43945;4558
41987;32081
37991;13258
43898;4179
36998;41051
37500;23960
22991;65992
12995;118360
38991;2600
35000;16822
29490;74595
34995;42000
37795;4935
48495;3557
33985;24655
42991;13443
35479;23006
31250;53578
33998;60590
36030;9359
33800;22965
22995;80041
35995;27927
36132;12128
36999;1716
39987;9945
40798;28787
33880;70389
34548;41316
42890;14761
35490;42550
36997;12236
17995;98657
25995;59269
36510;14050
7990;132551
38999;32638
28790;68206
31997;40437
34980;17723
31999;58254
16590;91748
35777;8166
31890;46385
12999;98658
24900;40089
33991;39087
12752;135861
34200;29999
37116;31609
33500;27151
36938;42184
41950;24616
31900;46500
38977;5901
43900;4590
14795;84521
11833;138539
33900;22591
32977;29023
42991;15657
40000;12164
39878;4049
33933;27757
35350;44884
44498;4316
40998;11856
36299;10980
29990;72916
38745;7258
35990;54838
35995;14709
25495;61647
33500;50437
32200;36942
31000;80556
35940;38010
34000;24295
45565;3124
33495;50555
34588;26295
34900;28000
36480;24777
36200;44161
32990;56655
39995;30468
38980;3445
8999;169450
39854;33212
35998;35480
17988;166962
24958;40144
32997;33829
32755;22222
39895;14992
7950;144474
38995;4580
12990;133800
36900;26728
12450;88490
30991;34942
43998;4696
39126;4813
30995;61200
32229;28767
35000;22965
39989;8981
36900;41254
40970;4047
33825;42824
35000;49775
32000;54725
47900;4374
20997;80993
38627;13673
38990;3732
32990;34266
24995;90695
31995;69135
32900;43636
42000;41105
30991;62195
35792;42449
34988;21496
31995;44561
33333;37139
32995;34398
36488;47643
32988;48658
31995;50461
36954;48123
34182;26650
48880;3822
18900;96736
38990;8024
33846;38223
16998;89564
14499;91352
11900;121453
35900;27396
29900;66352
29981;65403
35965;32656
21888;54733
21995;62084
20995;62924
33995;22664
32998;34733
33976;15650
33990;22819
34991;26993
34782;31710
37988;27957
31255;78630
43989;10165
36682;30330
48000;9568
33958;45250
34992;25504
36995;48352
28900;35837
26900;59953
38977;7646
14787;111954
34950;64873
33988;35587
35900;18554
35995;22479
22500;71068
35995;38864
33991;47298
33995;47928
16981;52399
34900;35157
34476;26032
38980;59730
34999;54639
41493;5177
35137;24770
44366;128
34172;39584
36995;26972
35685;52574
37693;28845
35995;13102
34488;30352
34995;29792
35000;34078
39488;35169
35746;19602
35826;6620
32777;29717
14988;77179
35000;20041
36999;23445
32988;8439
16800;115424
35450;45987
39198;4134
40000;9046
37864;29921
33850;23735
38920;6199
34698;31438
24877;43100
38498;22209
35477;24793
28900;48179
33977;31056
34700;16083
33901;43996
43995;5103
42961;22908
13988;115260
13469;93000
16990;96315
41708;2929
11997;93416
38475;30160
33995;46937
21991;65963
32800;38494
36944;32867
37411;32185
37300;6884
34995;51905
43932;4423
32999;38787
25988;43620
44513;6598
34988;22618
30995;60396
27480;58504
33381;45939
33000;21767
30500;66950
38984;6697
40998;43515
37991;23294
31000;40047
12995;93031
43995;4896
25494;65298
43988;7145
29995;50819
35687;27423
38900;4524
37982;4476
41887;33076
35950;40797
11000;118412
34982;21310
48980;808
20995;109095
38977;4605
38498;4460
34500;58376
36999;28283
39888;46315
7999;145063
32495;65611
32995;36760
11980;140165
43945;7170
36977;26906
18490;78990
36190;38116
43977;4691
36999;20057
25874;59004
32950;40510
32200;37356
34989;22690
36995;37120
32995;59750
48777;12
38444;24157
37588;41761
35495;46670
34999;61265
37553;35258
36500;43286
20750;76904
29995;84968
36890;49193
41227;4256
34500;41878
11412;129432
38984;7503
6999;153750
38691;44601
32990;37394
34997;33995
33980;36079
32995;77418
38990;7337
37753;15335
37900;18107
35996;18468
41000;2874
34990;22000
16988;72910
33900;26528
42475;9629
44995;6807
36997;37944
6995;166523
37455;40794
17500;83043
35999;41158
19999;80424
33995;40102
34995;31220
35977;23050
31999;36922
32945;4465
29900;83143
37995;17203
36550;41557
37435;33674
39636;5094
24989;52093
19500;125100
37551;26704
30996;57190
37951;51239
33976;30153
14999;78834
17499;91966
32998;36069
33989;23047
34988;20269
32900;36200
35411;27296
38984;8288
26995;59933
38995;16740
24988;67931
34497;40691
41777;4104
35800;31800
40645;9085
41950;12299
34993;13357
23999;38840
23900;42703
35500;47871
35947;22846
43968;6079
41598;4084
34990;37047
35980;22662
36988;30021
35900;43136
36327;43214
43999;4110
21995;95726
35995;42043
41000;3897
34900;29744
38983;8785
44600;4878
31990;17300
33995;35026
40800;4468
35542;24094
30990;58042
35999;33535
20299;24726
38850;1076
31351;36480
36996;35955
39402;3576
39499;5010
33000;36901
44995;7933
25995;67052
37121;30126
43495;11388
35999;33915
34980;19806
21995;67291
35097;29656
39990;36511
35900;16820
37995;18548
33989;24011
32998;38858
33944;63491
32970;46143
34994;54657
34998;18964
33998;66706
15000;69104
31966;65648
34000;21000
31865;33965
31777;49105
21963;62373
29995;70612
6988;236223
36981;49320
44900;4781
35395;29297
40996;30303
33996;27112
39800;23338
38777;3230
14500;146692
37900;28562
35000;23757
9977;98085
35995;36921
32900;57797
41777;10
32999;35385
35940;33176
42980;16509
35994;20542
32998;37677
44900;9410
32965;50564
33995;30845
33995;41734
33898;48813
34199;20382
37968;13535
32995;23161
37000;38804
33998;42675
38000;10073
31995;51713
35350;59692
13649;130000
34136;29366
38425;31400
36900;32589
21990;75429
48995;4951
37970;6986
36495;37513
36490;37632
33500;33872
38986;24256
31895;93016
37999;5527
33754;45100
33988;42283
35471;23182
28500;14701
31900;36352
36963;32076
36597;28723
32998;40067
36685;46051
14999;107169
21495;80981
39900;23170
17995;79787
35989;26070
30973;59109
32995;56943
18995;85031
36991;49892
35887;20967
32740;52031
22988;88770
36500;24822
35904;25455
28969;13015
22900;70127
35500;50023
35800;29474
32995;63281
26995;56013
29900;37769
35996;12919
32999;63261
34537;31744
33750;29596
33543;21908
33821;45522
43999;6421
33999;5362
34900;9050
4990;185202
33999;28540
44998;5472
17677;76495
34775;31423
41997;4527
33950;37822
14000;120527
17499;85331
37850;15404
30598;75725
36995;9310
34795;33406
39498;5533
35940;45195
32989;42202
31998;48318
30995;72645
5995;152302
39995;14879
40205;31747
33980;34759
41999;4787
11900;114709
29900;54000
26799;69450
34985;31414
31995;35776
37991;7466
34975;22592
39995;4359
32999;59081
35495;27597
36991;50492
38800;4780
35995;62440
38964;34464
38497;4423
33988;27490
4995;185852
31900;32703
36800;35362
39995;4501
41900;7520
41900;4645
45545;4275
28950;41661
9999;117171
34290;65676
10978;81090
41300;3342
39995;47808
35945;45774
17988;55429
31995;36118
31990;30511
27995;53274
39590;11932
34900;27255
31995;30091
38588;31232
33900;30764
34795;59773
35900;60857
38968;52530
43436;15195
33977;32087
12895;65369
39995;48076
36995;56393
39995;4872
42900;4339
24227;57004
34500;30608
30995;45936
37488;39348
38895;26453
35400;35821
32995;14694
34997;30424
37495;42860
44989;11252
49245;7209
36550;29669
37527;45717
34000;32469
24996;87251
10997;112778
33990;52995
37960;36672
37419;34995
34430;25012
24999;48102
15500;129103
37472;36299
34742;32974
41900;33605
35505;17344
36300;42350
36590;36425
41900;34344
24995;56649
37995;5901
27895;63956
1993;198852
26988;24407
37500;19630
39888;19584
37596;26909
34500;19712
43888;4622
36328;19182
37721;7641
34999;18529
35680;44113
33985;53617
37490;28371
17995;45348
36479;14383
36888;52852
42960;11970
35595;59828
49898;3287
37000;15888
45789;14299
35000;50024
40867;11098
38995;7331
5995;180452
35500;52459
15995;84320
34591;33509
26988;37171
33577;35751
30995;62460
36900;27393
34975;4431
35900;8003
44491;4443
31000;71029
36985;49673
32750;68811
37396;39647
37980;15570
35995;46734
41728;4165
34995;27619
41599;6541
45000;4502
35000;40325
37500;37906
35980;47000
33999;39705
19995;84465
38498;33909
34900;34498
33990;54084
35750;32915
35695;50546
41173;9657
38884;9041
36536;40442
37824;45028
35795;32446
45000;4707
33988;49999
35994;34412
36990;46014
17960;139953
39788;4508
23900;63843
30993;37057
33995;31451
35980;17379
21988;79828
34972;29544
44900;3206
38576;39232
33995;45777
45090;9740
41728;4802
43988;14378
32990;38352
38900;4641
20000;97848
30500;32932
39577;4580
44539;4776
39500;29035
34988;8876
44895;9662
15994;107644
34400;43000
23700;80860
28222;38988
36489;49887
29500;90501
30999;62629
35719;29735
31980;51739
48999;9240
39877;4211
35488;53987
13987;101760
33998;32233
35900;4852
36995;35916
38900;21577
41977;4454
10250;126638
38900;341
44845;4771
32990;5513
36386;22808
32865;27365
36999;9008
31988;71286
33990;19464
36000;48143
37500;8134
38888;24236
34990;43334
43945;15000
33675;36429
45499;4643
36500;10324
27900;41537
37900;33969
41588;6055
23995;55221
44888;4702
32995;58964
34489;24710
42900;16098
45275;10
34979;37620
37000;16242
39777;21616
38280;34354
36999;22542
36995;45175
34998;20852
19990;126497
32998;36128
23988;48414
39990;2532
36495;60124
6999;160001
36944;17386
34997;60726
36999;32932
34659;35656
49598;6127
17845;69107
29888;77101
34922;25095
36939;12780
26888;19358
34999;21101
39973;979
34999;44009
25995;80543
38900;27263
39990;23219
37000;28617
33391;45886
36500;40463
39333;25479
37000;22811
35900;32312
33995;30547
36998;45663
16995;71094
44495;7948
44444;19475
37999;10400
38000;25111
24900;79591
40900;3931
49780;1300
36988;37365
33900;48014
37781;41409
35000;68955
42187;4853
36987;55881
32690;44862
41989;22006
34995;24853
20995;87182
41397;4645
38949;29407
35045;34191
29995;29902
42877;24409
35995;58190
25977;77486
35975;6678
39928;14878
29888;34513
35500;38713
46250;4321
31900;33414
34991;17440
35968;30926
49985;4374
39455;9509
37500;7351
16998;123570
18991;38377
34989;30800
34798;38509
39880;12170
44765;4386
43388;9401
36588;42763
30992;71732
39249;23744
49441;615
35999;37801
44991;4538
35990;5704
9999;122116
29995;42256
32898;47324
16000;135852
7899;109571
34769;34952
38891;39337
31990;35597
27291;56592
32488;52737
34921;23448
32900;62042
36900;16842
39740;66400
37885;17284
26995;36288
36988;38420
34375;69955
37995;39488
32325;44497
32500;47341
48999;7311
35988;10847
25500;74801
32900;48100
17999;69526
33999;43485
35315;39666
48000;18591
31995;29329
34998;22915
45394;4542
37987;39436
33995;57870
37968;35282
35895;51983
30995;71252
34600;35870
34500;51862
33900;50506
38110;12224
39888;12555
33588;46922
32295;32501
36950;39388
37950;20816
29900;7039
34900;47162
37799;6702
35999;51223
34995;30127
36997;19945
26989;58927
25881;53548
42768;47160
39854;4538
42998;10235
31900;38267
38841;7702
42995;27435
33998;20852
24887;84462
44997;5969
33980;35616
24999;68663
36000;10077
35993;31518
39895;6011
37680;54064
44895;13256
37988;47421
35590;39200
34893;43063
38444;48968
38588;31662
38995;29332
35995;19563
49677;11
44964;15640
34991;50680
35948;22826
38645;11875
35000;23698
35590;39437
36995;48133
32771;61583
36985;29374
33650;44081
37985;42595
38995;2917
37951;21714
34950;47306
37980;41040
34900;39325
3999;161315
45740;4990
42980;21038
36450;46267
39850;4624
40488;35699
35977;6507
24694;76000
37995;35033
44995;4631
38991;40860
37783;44073
31950;55393
33999;59056
40988;18189
31997;51610
34999;64241
36570;54885
35156;22944
17981;80725
36985;10181
45494;4698
35998;35093
23795;97354
37500;30960
33390;43696
16495;139900
27995;31366
44995;4913
39900;4437
33988;22364
27995;84667
22999;71325
40991;42462
34990;22849
5500;235056
34995;42351
39900;4559
16995;92709
28395;54804
34595;69241
37000;40315
41990;2399
37501;11173
38890;34789
32000;72500
33780;35447
33972;76862
36475;16764
34990;64877
50300;12
35440;32503
49980;1002
34995;33432
42145;4981
38395;37800
35999;35612
35495;41720
34000;31401
37995;28612
37525;21750
34488;41432
37900;38396
46500;4360
44893;4540
42401;4356
34976;51045
33499;54766
27399;43464
27989;27437
38871;30858
38646;40950
44688;4786
28999;21780
37299;37232
16495;89970
45295;4876
19650;96362
38722;41729
45707;4512
33998;22738
17900;90042
23999;91173
36500;47551
39999;25919
36780;36374
39715;29335
31900;35303
37950;29513
36500;23593
33580;37788
45142;4370
38000;28969
42500;33525
36902;17865
36900;25239
38000;29016
42568;4078
44209;21980
23781;60911
27993;59649
38776;34528
44970;9540
35350;21218
36988;32855
26999;57332
41000;10819
42225;4442
36999;41190
31900;57323
34888;26854
32995;72542
35476;26659
37501;43867
39990;4558
33997;37649
35691;35738
46494;9855
6933;162581
36995;49973
39895;6490
44488;4621
50492;5989
30991;68422
39000;22142
33476;44007
34995;39986
36987;43363
31990;21580
37982;39552
33495;75424
34989;35849
12995;115683
45995;7372
40722;14
37984;44092
40499;4600
40499;4623
40439;29841
36450;27079
36991;33611
45900;8175
20045;54435
45188;7571
36300;50351
36995;50582
36450;20269
36333;18186
50493;6596
34000;16204
19880;38976
37995;38650
37494;21908
39999;11008
32999;62286
11900;66064
10992;131314
30988;69335
28900;35515
20988;88586
39795;19787
10495;74668
39495;33647
44994;4974
37998;30360
37995;39001
45188;8085
31700;83911
34950;27334
34000;38828
35997;63440
34492;56455
37495;23840
38990;26191
35997;35569
14999;83398
32495;33904
19985;92596
45395;4787
37999;40448
34990;25313
44980;9827
39957;40562
49822;6280
45188;8399
39498;31034
34998;23205
41995;4623
49555;9566
39995;19857
34800;52366
38944;36029
31776;69961
35991;56379
47000;4343
44472;5275
39985;2432
41900;6012
45900;5032
30620;84021
35850;9947
33966;62599
37500;37008
27991;36144
34995;34239
32653;63806
36780;26064
39964;17231
34300;47539
39400;27669
36900;35918
36850;44966
35999;19428
32750;41309
34998;41487
39895;8331
35991;32761
37888;5048
38987;44541
35490;21647
35964;33988
42888;6438
35991;24221
40000;40426
19995;92000
32977;47364
36000;15623
34998;31787
35750;18641
31800;12878
36988;43529
45895;5517
38990;48224
33889;63996
38988;19535
34995;26114
31995;67119
36032;14061
36195;36318
35999;30078
24757;58291
33944;63433
40000;16646
38988;6077
45999;5453
33500;41403
38700;46132
49991;4788
40000;4532
35998;30234
42998;32317
33995;6372
36900;18401
37800;52073
35900;30468
39810;6789
45595;5384
42995;7724
38995;5794
46192;7865
29995;39932
40900;4713
44500;12934
36997;24878
31900;60083
40000;41109
37895;45871
25990;37684
33888;53396
39564;33243
34895;25002
40997;25292
24890;46325
41994;9059
43280;24005
38995;28777
35795;18960
41250;43885
47198;4357
20999;22953
38500;39520
41977;4792
42991;32873
36850;13304
38898;19705
36995;44560
33997;27663
34879;53171
14995;57233
37900;11050
36295;33111
33488;51165
37995;32675
34995;37641
33195;50635
34850;30840
34230;61176
36913;12900
31984;59934
35555;22453
14995;112022
35987;44549
35775;54335
36804;27142
44990;9785
34549;43288
39900;18641
3991;228080
32900;31459
33985;36064
37900;17185
40995;34188
40000;42222
36999;45080
36990;45192
37895;10293
41497;6376
38888;11900
49991;7911
38987;31112
40492;6375
37500;32719
35998;26144
38688;45100
33990;28492
40000;33019
34991;44654
33977;45940
37800;11336
39559;14691
36000;20547
36750;48446
36999;45450
9995;101086
34400;54161
42888;26796
36500;30563
36895;29830
26458;50817
26476;68051
33975;42216
43750;15100
37596;38397
33998;41962
45643;3518
33052;26248
36000;4812
38995;32053
36888;29441
34990;30214
39987;28397
34492;28544
37990;48552
36600;50660
42295;4097
39577;39591
45995;778
40995;5357
39885;8125
38500;36441
33995;45026
39590;31962
28998;44631
35998;18301
35892;26425
32988;36320
41000;19440
32300;39765
17495;92505
34278;47698
35900;41414
15550;114990
35930;23257
39600;41226
46983;10669
37544;12967
49688;4758
50995;4865
37968;5562
36950;31401
45877;4427
43000;11375
34944;31360
40833;18287
40168;29730
39750;4224
36997;27492
12995;111524
28900;41000
37869;19172
34993;70758
39150;6
31995;61599
37990;17746
38495;34130
42490;2693
38491;58162
42777;16322
35415;10059
39964;36276
44995;3950
39700;45798
34900;46649
34888;32643
50900;7655
34996;45424
27999;66139
32750;58255
35995;37604
37900;19014
39895;12102
31881;64230
42014;6792
50995;7255
36750;23206
31797;29478
34632;36240
37995;45022
45780;10140
36988;45714
42130;7595
33000;33883
33700;47334
37000;28874
18770;94680
45895;15496
25991;82319
38900;24558
33995;58109
50998;3192
37268;21446
38995;40683
24999;85755
28981;24690
25535;80406
34985;49278
35500;35998
34986;43826
45845;4655
40000;3826
41236;30228
50998;3484
34982;23452
41500;4314
33500;41324
39985;4258
35499;37866
50300;4472
33995;67120
38495;4745
39988;30427
39000;40910
35900;45552
37893;36065
42991;22246
34800;43392
33975;40124
45650;7167
36995;56745
41500;4622
32998;51042
38777;17285
33488;64905
32664;17089
37990;36318
34995;46880
32695;64366
38297;20854
26626;44297
33995;53355
45991;10349
37895;36582
33999;31480
27900;25131
37659;40486
26997;62590
33995;33842
33888;22291
10900;93242
38577;34636
36999;57188
17999;103051
36888;27857
40190;28679
41433;41216
41900;4172
37991;49469
32495;66313
35500;27041
36825;24172
32900;52876
27995;34634
36995;31923
39000;34575
38310;20190
41283;4875
34756;45245
25995;66483
40957;34716
40888;18960
35990;24378
36991;25980
45995;9892
45412;14013
19999;64092
35945;8412
38993;24496
20498;67032
36911;25009
50770;4427
38897;18697
37999;37207
36998;49269
36995;18212
33900;38018
42650;4624
34998;33710
37956;27562
40900;19423
38995;38328
38982;25226
36875;22469
36788;48521
42495;4432
38995;39850
40900;5200
36900;10948
36900;41108
37725;49358
39995;31929
13495;71683
28995;26215
34998;42590
32995;80959
18490;96143
37980;47706
45989;4725
38780;5624
33395;48815
39800;31387
35490;51062
14616;121104
38477;30983
39988;32315
47106;3540
51985;10
51985;10
37000;49920
27200;30461
40643;34811
38751;28954
19000;111757
25750;58360
38999;9078
35888;40325
39288;4645
32999;45357
37517;20771
38999;39109
38900;35936
33483;36784
34991;35474
41646;19467
19995;98965
38000;38254
39900;4659
24900;74755
38991;44355
35709;65916
34946;22055
13275;73399
36995;49022
39990;2042
35795;25204
38500;22122
39895;8838
35995;31439
35333;47406
30900;44320
35888;27308
